stimulus,Average Estimated Depth,Standard Deviation,Standard Error,Average Trial RT,Actual Depth,Duration
depth_duration_stimuli/001188_2014-06-17_15-54-10_260595134347_rgbf000090-resize_2/001188_2014-06-17_15-54-10_260595134347_rgbf000090-resize_2-target.png,2.4006416666666666,1.2707845463859455,0.18342194998448555,2584.0,2.744,1000
depth_duration_stimuli/002600_2014-06-24_14-27-04_094959634447_rgbf000074-resize_2/002600_2014-06-24_14-27-04_094959634447_rgbf000074-resize_2-target.png,2.2984347826086955,1.8498751733523828,0.27274921420145476,2511.086956521739,2.7575,1000
depth_duration_stimuli/000800_2014-06-08_22-42-09_260595134347_rgbf000095-resize_3/000800_2014-06-08_22-42-09_260595134347_rgbf000095-resize_3-target.png,2.669860425531915,2.2585058020446573,0.3294369296131895,1961.2553191489362,2.8,1000
depth_duration_stimuli/002043_2014-06-24_20-29-38_260595134347_rgbf000039-resize_4/002043_2014-06-24_20-29-38_260595134347_rgbf000039-resize_4-target.png,2.8046808510638295,1.6512397616439722,0.24085807379318344,3501.0,2.8434999999999997,1000
depth_duration_stimuli/000906_2014-06-08_13-35-43_260595134347_rgbf000155-resize_1/000906_2014-06-08_13-35-43_260595134347_rgbf000155-resize_1-target.png,2.9946782608695655,2.5123396697025973,0.3704242754264991,3596.3260869565215,2.849,1000
depth_duration_stimuli/000929_2014-06-09_16-33-19_260595134347_rgbf000139-resize_0/000929_2014-06-09_16-33-19_260595134347_rgbf000139-resize_0-target.png,2.2263366666666666,1.9684159042941136,0.2841163630553368,2969.9375,2.868,1000
depth_duration_stimuli/003079_2014-06-15_15-18-20_094959634447_rgbf000152-resize_8/003079_2014-06-15_15-18-20_094959634447_rgbf000152-resize_8-target.png,2.8589412765957447,1.3829529878482256,0.2017244258144693,2504.978723404255,2.8775,1000
depth_duration_stimuli/000642_2014-06-08_16-59-25_260595134347_rgbf000098-resize_2/000642_2014-06-08_16-59-25_260595134347_rgbf000098-resize_2-target.png,2.408175,1.1344167807967191,0.16373895844155362,2301.6666666666665,2.8815000000000004,1000
depth_duration_stimuli/003070_2014-06-15_14-58-27_094959634447_rgbf000150-resize_3/003070_2014-06-15_14-58-27_094959634447_rgbf000150-resize_3-target.png,2.120204255319149,1.1412643297747815,0.16647051175944885,2042.5531914893618,2.9414999999999996,1000
depth_duration_stimuli/001264_2014-06-16_16-10-23_260595134347_rgbf000109-resize_1/001264_2014-06-16_16-10-23_260595134347_rgbf000109-resize_1-target.png,2.092904347826087,1.2089803657915894,0.17825443008517503,3023.195652173913,2.9665,1000
depth_duration_stimuli/002057_2014-06-24_21-00-13_260595134347_rgbf000120-resize_1/002057_2014-06-24_21-00-13_260595134347_rgbf000120-resize_1-target.png,3.093421276595745,1.4430466799126878,0.21048999169652918,2793.659574468085,2.967,1000
depth_duration_stimuli/000542_2014-06-08_18-27-08_260595134347_rgbf000118-resize_1/000542_2014-06-08_18-27-08_260595134347_rgbf000118-resize_1-target.png,2.21424,1.1588054514503767,0.17085654256480223,2033.5434782608695,3.0,1000
depth_duration_stimuli/002630_2014-06-24_14-47-50_094959634447_rgbf000055-resize_1/002630_2014-06-24_14-47-50_094959634447_rgbf000055-resize_1-target.png,2.9084425531914895,1.6520385283096233,0.24097458588607745,2518.021276595745,3.0095000000000005,1000
depth_duration_stimuli/002568_2014-06-24_13-59-21_094959634447_rgbf000062-resize_4/002568_2014-06-24_13-59-21_094959634447_rgbf000062-resize_4-target.png,2.3953344680851063,0.898886572964403,0.1311160823230242,2412.6170212765956,3.015,1000
depth_duration_stimuli/000521_2014-06-08_13-34-35_260595134347_rgbf000191-resize_2/000521_2014-06-08_13-34-35_260595134347_rgbf000191-resize_2-target.png,2.1455550000000003,1.3908853993846066,0.2007570149366557,2784.6875,3.0385000000000004,1000
depth_duration_stimuli/000665_2014-06-09_20-42-35_260595134347_rgbf000110-resize_1/000665_2014-06-09_20-42-35_260595134347_rgbf000110-resize_1-target.png,2.1815,1.4601518487049885,0.21075476572688873,2550.625,3.057,1000
depth_duration_stimuli/000854_2014-06-09_19-43-13_260595134347_rgbf000066-resize_0/000854_2014-06-09_19-43-13_260595134347_rgbf000066-resize_0-target.png,1.7416510638297873,1.0954072964709918,0.15978157598647288,2735.9574468085107,3.068,1000
depth_duration_stimuli/001029_2014-06-08_13-17-57_260595134347_rgbf000065-resize_1/001029_2014-06-08_13-17-57_260595134347_rgbf000065-resize_1-target.png,2.559493333333333,1.5985974043175812,0.2383048309805885,2040.0666666666666,3.0835,1000
depth_duration_stimuli/003010_2014-06-15_12-54-35_094959634447_rgbf000112-resize_0/003010_2014-06-15_12-54-35_094959634447_rgbf000112-resize_0-target.png,3.1631633333333333,1.3716886635858478,0.19798620479141182,3581.2916666666665,3.1184999999999996,1000
depth_duration_stimuli/002805_2014-06-22_19-54-03_094959634447_rgbf000079-resize_1/002805_2014-06-22_19-54-03_094959634447_rgbf000079-resize_1-target.png,3.131425,1.5724668007184452,0.226966032671636,2206.8958333333335,3.144,1000
depth_duration_stimuli/000866_2014-06-09_20-45-42_260595134347_rgbf000139-resize_1/000866_2014-06-09_20-45-42_260595134347_rgbf000139-resize_1-target.png,2.141,1.3447077415640256,0.19826633987283382,2349.1739130434785,3.2155,1000
depth_duration_stimuli/003423_2014-05-21_10-23-26_094959634447_rgbf002665-resize_2/003423_2014-05-21_10-23-26_094959634447_rgbf002665-resize_2-target.png,2.8814347826086957,1.4436764637884136,0.2128584818757482,2652.1521739130435,3.2575,1000
depth_duration_stimuli/001032_2014-06-08_13-23-17_260595134347_rgbf000021-resize_3/001032_2014-06-08_13-23-17_260595134347_rgbf000021-resize_3-target.png,2.0104608695652173,0.9604970276588309,0.14161756063898237,1961.8260869565217,3.2725,1000
depth_duration_stimuli/002700_2014-06-22_11-27-02_094959634447_rgbf000124-resize_3/002700_2014-06-22_11-27-02_094959634447_rgbf000124-resize_3-target.png,2.2722521739130435,1.2155286436113357,0.17921992097636413,2131.8695652173915,3.301,1000
depth_duration_stimuli/000505_2014-06-08_23-03-23_260595134347_rgbf000091-resize_0/000505_2014-06-08_23-03-23_260595134347_rgbf000091-resize_0-target.png,1.2076283333333333,0.5610737248000416,0.08098401651213251,2092.2916666666665,3.3104999999999998,1000
depth_duration_stimuli/000788_2014-06-08_22-34-36_260595134347_rgbf000131-resize_1/000788_2014-06-08_22-34-36_260595134347_rgbf000131-resize_1-target.png,2.689465,2.102751289162985,0.30350600570927055,2584.2083333333335,3.359,1000
